datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
1995-12-04,30.476300000000002,9929.476799999999,9.1,9959.953099999999,0.00014526274597503885,0.9959953100000016,0.0042645199999979955
1995-12-05,30.476300000000002,9929.476799999999,9.1,9959.953099999999,0.0,0.9959953100000016,0.0042645199999979955
1995-12-06,29.8977,9929.476799999999,9.1,9959.374499999998,-5.809264302669703e-05,0.9959374500000016,0.004322379999998072
1995-12-07,29.753,9929.476799999999,9.1,9959.2298,-1.4529024889964326e-05,0.9959229800000017,0.004336849999997949
1995-12-08,30.3799,9929.476799999999,9.1,9959.856699999998,6.29466346884211e-05,0.9959856700000015,0.0042741599999981394
1995-12-11,29.8012,9929.476799999999,9.1,9959.277999999998,-5.810324560195923e-05,0.9959278000000015,0.004332029999998155
1995-12-12,29.319,9929.476799999999,9.1,9958.795799999998,-4.841716437686827e-05,0.9958795800000014,0.004380249999998198
1995-12-13,29.6083,9929.476799999999,9.1,9959.085099999998,2.9049696952387905e-05,0.9959085100000015,0.00435131999999816
1995-12-14,29.5119,9929.476799999999,9.1,9958.988699999998,-9.679604002998943e-06,0.9958988700000014,0.004360959999998193
1995-12-15,27.1972,9929.476799999999,9.1,9956.673999999999,-0.00023242319774885445,0.9956674000000015,0.004592429999998093
1995-12-18,24.882600000000004,9929.476799999999,9.1,9954.3594,-0.0002324671873358275,0.9954359400000016,0.0048238899999980545
1995-12-19,25.268400000000003,9929.476799999999,9.1,9954.7452,3.8756888765645314e-05,0.9954745200000015,0.004785309999998155
1995-12-20,25.1719,9929.476799999999,9.1,9954.648699999998,-9.693869412297218e-06,0.9954648700000013,0.004794959999998349
1995-12-21,25.0755,9929.476799999999,9.1,9954.5523,-9.683917826075472e-06,0.9954552300000015,0.00480459999999816
1995-12-22,24.882600000000004,9929.476799999999,9.1,9954.3594,-1.9378068866093834e-05,0.9954359400000015,0.0048238899999981655
1995-12-26,24.7379,9929.476799999999,9.1,9954.214699999999,-1.4536344749682684e-05,0.9954214700000014,0.004838359999998265
1995-12-27,24.979000000000003,9929.476799999999,9.1,9954.455799999998,2.4220896099436118e-05,0.9954455800000014,0.0048142499999982435
1995-12-28,24.6897,9929.476799999999,9.1,9954.1665,-2.906236220356906e-05,0.9954166500000015,0.004843179999998171
1995-12-29,24.5932,9929.476799999999,9.1,9954.069999999998,-9.69443297949013e-06,0.9954070000000014,0.004852829999998254
1996-01-02,24.7861,9929.476799999999,9.1,9954.262899999998,1.937900778270496e-05,0.9954262900000014,0.004833539999998249
1996-01-03,24.7861,9929.476799999999,9.1,9954.262899999998,0.0,0.9954262900000014,0.004833539999998249
1996-01-04,24.3521,9929.476799999999,9.1,9953.828899999999,-4.3599411062245075e-05,0.9953828900000015,0.004876939999998164
1996-01-05,26.425700000000003,9929.476799999999,9.1,9955.902499999998,0.00020832184487318273,0.9955902500000015,0.004669579999998175
1996-01-08,26.715,9929.476799999999,9.1,9956.191799999999,2.905813912912336e-05,0.9956191800000016,0.0046406499999980255
1996-01-09,0.0,9954.8918,10.4,9954.8918,-0.00013057201248367623,0.9954891800000016,0.004770649999997989
1996-01-10,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-11,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-12,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-15,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-16,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-17,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-18,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-19,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-22,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-23,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-24,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-25,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-26,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-29,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-30,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-01-31,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-01,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-02,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-05,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-06,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-07,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-08,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-09,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-12,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-13,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-14,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-15,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-16,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-20,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-21,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-22,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-23,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-26,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-27,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-28,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-02-29,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-01,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-04,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-05,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-06,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-07,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-08,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-11,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-12,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-13,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-14,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-15,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-18,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-19,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-20,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-21,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-22,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-25,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-26,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-27,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-28,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-03-29,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-01,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-02,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-03,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-04,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-08,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-09,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-10,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-11,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-12,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-15,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-16,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-17,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-18,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-19,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-22,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-23,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-24,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-25,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-26,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-29,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-04-30,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-01,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-02,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-03,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-06,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-07,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-08,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-09,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-10,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-13,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-14,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-15,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-16,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-17,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-20,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-21,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-22,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-23,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-24,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-28,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-29,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-30,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-05-31,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-03,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-04,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-05,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-06,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-07,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-10,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-11,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-12,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-13,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-14,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-17,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-18,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-19,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-20,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-21,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-24,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-25,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-26,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-27,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-06-28,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-01,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-02,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-03,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-05,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-08,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-09,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-10,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-11,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-12,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-15,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-16,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-17,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-18,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-19,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-22,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-23,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-24,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-25,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-26,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-29,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-30,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-07-31,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-01,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-02,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-05,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-06,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-07,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-08,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-09,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-12,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-13,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-14,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-15,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-16,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-19,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-20,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-21,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-22,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-23,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-26,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-27,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-28,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-29,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-08-30,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-03,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-04,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-05,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-06,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-09,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-10,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-11,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-12,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-13,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-16,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-17,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-18,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-19,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-20,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-23,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-24,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-25,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-26,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-27,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-09-30,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-01,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-02,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-03,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-04,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-07,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-08,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-09,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-10,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-11,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-14,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-15,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-16,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-17,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-18,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-21,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-22,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-23,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-24,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-25,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-28,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-29,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-30,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-10-31,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-01,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-04,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-05,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-06,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-07,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-08,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-11,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-12,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-13,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-14,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-15,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-18,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-19,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-20,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-21,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-22,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-25,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-26,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-27,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-11-29,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-02,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-03,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-04,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-05,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-06,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-09,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-10,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-11,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-12,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-13,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-16,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-17,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-18,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-19,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-20,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-23,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-24,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-26,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-27,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-30,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1996-12-31,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1997-01-02,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1997-01-03,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1997-01-06,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1997-01-07,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
1997-01-08,0.0,9954.8918,10.4,9954.8918,0.0,0.9954891800000016,0.004770649999997989
